"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj"
"TRAPPC8",0.0561659231639675,-0.482107671999938,0.021,0.054,1
"HNRNPUL1",0.0562269225596605,-0.194497189503406,0.203,0.294,1
"CHCHD1",0.0562476588809445,-0.400070932805072,0.094,0.151,1
"STK3",0.0562840928535056,-1.63946637823018,0.005,0.029,1
"FUT8",0.0564258921859608,1.46940103601476,0.073,0.043,1
"IPMK",0.056456464569054,-0.934263578456902,0.016,0.046,1
"FDXR",0.0565012735048327,-1.42477145364207,0.005,0.029,1
"FAM172A",0.05657497062683,-0.642741088180439,0.068,0.116,1
"YPEL3",0.0565999552414031,0.540518882391101,0.349,0.317,1
"IPO13",0.056610125139025,-1.55455461255219,0.005,0.029,1
"TMEM208",0.0566933965054996,-0.451049890055597,0.125,0.186,1
"CPEB4",0.0567214699960515,-0.86149574309655,0.036,0.074,1
"FAM168B",0.0568119863876538,-0.907758950445587,0.026,0.061,1
"HACD3",0.0568119863876538,-0.970881893085265,0.026,0.061,1
"RCAN1",0.0568283520369891,-1.52947250605667,0.005,0.029,1
"TBK1",0.0568992307138775,-0.652774128458355,0.057,0.102,1
"ZNF609",0.0569059083887875,-1.4066961690904,0.021,0.053,1
"ALG1",0.0569377277060037,-1.3089215845458,0.005,0.029,1
"CAMTA2",0.0570378697163717,-0.821846966896993,0.021,0.054,1
"SPEF2",0.0570472784586645,-1.09611044651794,0.005,0.029,1
"PLCXD1",0.0570472784586645,-1.19127904600605,0.005,0.029,1
"BCAT1",0.0570472784586645,-0.957163618705732,0.005,0.029,1
"CTD-2026K11.4",0.0570472784586645,-1.38260745892077,0.005,0.029,1
"ADIPOR1",0.0570560983437508,-0.371248099843604,0.13,0.196,1
"PPP1R11",0.0572415206814302,-0.143878306655044,0.167,0.247,1
"FASTK",0.05725301964533,-0.242638142184983,0.141,0.209,1
"CCDC92",0.057255919400496,-1.8664880648093,0.016,0.045,1
"ZNF516",0.0573577246704298,-0.768424729714301,0.021,0.054,1
"EXOSC4",0.0573759621276677,-0.508262419818795,0.042,0.083,1
"DNMT3A",0.0573840313876005,-0.827907137069856,0.047,0.088,1
"COG3",0.0574109612498943,-0.713462169151541,0.036,0.075,1
"DNAJC11",0.0574897013758873,-0.625533832070627,0.026,0.062,1
"PLAG1",0.0575116484534524,2.12356283393072,0.031,0.013,1
"SMCR5",0.0576322961158442,-1.36521538697719,0.021,0.053,1
"RBM48",0.0577947620346189,-1.27681815411461,0.021,0.053,1
"WDR89",0.0578471268348325,-2.09617752430297,0.01,0.037,1
"VCP",0.057856082496318,-0.363674556620481,0.193,0.265,1
"TIMM50",0.057886887836264,-0.462989839966718,0.078,0.131,1
"MCMBP",0.0578892887315823,-0.388871557832821,0.104,0.164,1
"DNAJC2",0.0578957775420055,-0.317832220705236,0.104,0.161,1
"PTS",0.0579390220556414,-0.512518953780075,0.047,0.09,1
"NAA60",0.058145347970039,-0.523324525945988,0.057,0.103,1
"COQ5",0.0581604370473916,-0.608951357935222,0.036,0.075,1
"PARP6",0.0581907637867716,1.49536261086521,0.068,0.039,1
"EFCAB11",0.0582054055152242,1.97203222510735,0.031,0.013,1
"TOR1AIP1",0.0582318622987524,-0.432495098966002,0.099,0.156,1
"ARIH1",0.0582642484621717,-0.617669395186636,0.047,0.089,1
"DDB2",0.0582823724490761,-0.348863428879322,0.062,0.111,1
"ATF6B",0.058342029805929,0.460796065589851,0.37,0.333,1
"ACTR10",0.0584126196010711,-0.309400479051441,0.156,0.229,1
"PMM1",0.0584349837667049,-0.621275138189425,0.036,0.075,1
"ZNHIT3",0.0584514370566595,-0.360960898147747,0.161,0.234,1
"TXNL1",0.0584848801534677,-0.24540878461102,0.203,0.29,1
"DPP4",0.0585305621509455,-1.25938606408916,0.021,0.053,1
"RFFL",0.0588584661793136,-0.638988811782788,0.031,0.068,1
"ZCWPW1",0.0589482169740426,1.97747567220751,0.042,0.02,1
"C2CD2L",0.0589886413220189,-0.634218817852031,0.016,0.046,1
"PRKCD",0.0590279683632474,-0.630032029243533,0.068,0.115,1
"NDUFS4",0.0590398920299563,-0.186465120010365,0.177,0.258,1
"RP11-15A1.3",0.0590470777469015,1.91954849345924,0.031,0.013,1
"AP5S1",0.0591202987169332,-1.17402890713598,0.016,0.045,1
"CMAS",0.0592458323920909,-0.534932734619371,0.068,0.116,1
"STX6",0.0593132776729909,-0.223929664421092,0.026,0.062,1
"BRE",0.0593913088445935,-0.438648806974947,0.073,0.122,1
"DDX3Y",0.0594082283322656,-0.163060497798713,0.135,0.205,1
"LACTB2-AS1",0.0594716878048539,1.74901800588689,0.031,0.013,1
"MAP3K1",0.059478320897996,-0.441326653074296,0.12,0.182,1
"ENTPD6",0.0594803780990454,-0.839762236987918,0.026,0.061,1
"EIF3B",0.0595009619066462,-0.339887076069135,0.109,0.171,1
"CNOT4",0.0595294184980932,0.681818306068758,0.214,0.169,1
"DAZAP2",0.0596021906663348,-0.227985424301628,0.547,0.66,1
"ZNF532",0.0596137862572733,1.77967432272638,0.031,0.013,1
"ARL2",0.0596797630047317,-0.215878480724527,0.109,0.173,1
"COG8",0.059742290206458,0.939990180450999,0.089,0.055,1
"ST8SIA4",0.05974616873692,-0.232772079597946,0.062,0.113,1
"SENP3",0.0597561662596789,1.71123087334178,0.031,0.013,1
"PAFAH1B3",0.0597561926081946,-0.542338898829365,0.057,0.103,1
"TARS",0.0598259107330202,-0.796473888720355,0.036,0.074,1
"CSNK1G1",0.0598276764863712,-1.6242430794778,0.01,0.037,1
"OAS1",0.0598291472415215,-0.536637599042827,0.099,0.155,1
"FLJ20021",0.0599008766233167,0.928404826098847,0.047,0.023,1
"FAM122B",0.0599210629570436,-0.680395619239577,0.062,0.108,1
"RIT1",0.0599930883456098,-0.688336619264371,0.052,0.095,1
"GCNT1",0.0600254915661123,1.91951490356375,0.068,0.04,1
"RP11-25K19.1",0.0600287879016941,-1.66487296048721,0.01,0.037,1
"VPS52",0.0601295536393492,-1.50588038869642,0.01,0.037,1
"TMBIM6",0.0601799897007342,-0.184636075794868,0.604,0.701,1
"AKT3",0.0602304595833349,-1.39332389291162,0.01,0.037,1
"MKL1",0.0603240399628946,-0.386301286986315,0.031,0.068,1
"TPM1",0.0604577882260521,-0.57611502656624,0.036,0.075,1
"PAXIP1-AS1",0.0605120190723125,1.21069270852988,0.099,0.064,1
"NSUN3",0.0605308108077518,-1.0281513154893,0.021,0.053,1
"HMGCL",0.0605560189763589,-0.266890668548909,0.047,0.09,1
"C1orf50",0.0606589048727176,-0.702370198657288,0.047,0.088,1
"GTF2A1",0.0607000251918449,-0.977712966577232,0.021,0.053,1
"PRDX2",0.0607553305552712,-0.292536189522267,0.302,0.399,1
"CIR1",0.0607578833909306,-0.103722926775878,0.188,0.27,1
"LPCAT1",0.0607692946545173,-0.487357955027745,0.109,0.167,1
"PIGT",0.0607722207252538,-0.216922487300386,0.099,0.16,1
"CCT7",0.0608607324916689,-0.266889981126339,0.229,0.313,1
"CDC42SE1",0.0609262351667412,-0.135918714258342,0.349,0.469,1
"MAPK7",0.0609407387170093,-1.42988549251299,0.01,0.037,1
"CFDP1",0.0609495177610023,-0.202036118160951,0.125,0.192,1
"LTBP4",0.0610285771920071,-1.0323665991421,0.031,0.066,1
"NUDT3",0.0611075199308128,-0.155713641562122,0.109,0.173,1
"PUSL1",0.061124776654002,-0.886644942636896,0.021,0.053,1
"UBLCP1",0.0611583916297076,-0.625127474750524,0.068,0.115,1
"TM2D1",0.0611625056873152,-0.287724225720856,0.115,0.176,1
"LINC01588",0.0613685687878558,0.862045807899083,0.13,0.09,1
"NDEL1",0.0614026105100711,-0.570359642437522,0.057,0.102,1
"CMB9-22P13.1",0.0614245668126018,1.09476438072956,0.068,0.039,1
"SRSF1",0.061487580612899,0.624724944853105,0.255,0.217,1
"ARID2",0.0615648131985723,-0.514114809611975,0.047,0.089,1
"PHLDA1",0.0615777720028848,-2.2778057840358,0.005,0.028,1
"COPA",0.0616113370249808,-0.291422936091181,0.109,0.168,1
"ATG16L2",0.0616247891983334,-0.263067912664653,0.115,0.178,1
"NUP210",0.0616860384798947,-0.433056347591272,0.083,0.136,1
"SLC26A2",0.0618156732024878,-2.08139618606919,0.005,0.028,1
"TCN2",0.0618156795939167,-1.91228698904035,0.005,0.028,1
"MPP6",0.0619216223562113,1.75508865870562,0.042,0.02,1
"MPRIP",0.0619314841484607,-0.73099464447864,0.047,0.087,1
"TNFAIP1",0.0619674478242169,-1.00162884742013,0.01,0.037,1
"DRG2",0.0619857952668546,-0.416509943646555,0.078,0.13,1
"DET1",0.0620261211824334,2.18074391561387,0.026,0.01,1
"AC062029.1",0.0620694831175939,2.17200300135623,0.021,0.007,1
"NSF",0.062106670787767,-1.06819451489476,0.026,0.06,1
"ENHO",0.062173966990741,-2.29658952706632,0.005,0.028,1
"SLC9B2",0.0622200920010513,1.32276902607471,0.031,0.013,1
"TOR4A",0.0622406631216802,-0.867393963957037,0.021,0.053,1
"IFFO2",0.0622798940664798,-2.83303229079376,0,0.018,1
"EXTL2",0.0622798940664798,-2.99894197066238,0,0.018,1
"KIAA1324",0.0622798940664798,-2.85693826453893,0,0.018,1
"S100A13",0.0622798940664798,-2.84386730675537,0,0.018,1
"GPA33",0.0622798940664798,-3.03127100153473,0,0.018,1
"DTHD1",0.0622798940664798,-3.47367609076845,0,0.018,1
"SLCO4C1",0.0622798940664798,-3.21951571950857,0,0.018,1
"SNX24",0.0622798940664798,-2.46063016354852,0,0.018,1
"GSTA4",0.0622798940664798,-2.5615489230756,0,0.018,1
"NDST2",0.0622798940664798,-2.86229913455194,0,0.018,1
"BAG3",0.0622798940664798,-3.12012838115219,0,0.018,1
"GPR162",0.0622798940664798,-2.72050449889513,0,0.018,1
"BRMS1L",0.0622798940664798,-2.96141618389377,0,0.018,1
"TANC2",0.0622798940664798,-2.93165783818096,0,0.018,1
"RFX2",0.0622798940664798,-2.84192120983993,0,0.018,1
"CLEC4G",0.0622798940664798,-2.67350414110207,0,0.018,1
"ZNF45",0.0622798940664798,-2.95652572486294,0,0.018,1
"FCAR",0.0622798940664798,-2.85146144524038,0,0.018,1
"ZNF784",0.0622798940664798,-3.01090021334139,0,0.018,1
"EXOG",0.062362503794525,1.0115593770025,0.104,0.068,1
"ELAC1",0.0624334978696881,-1.10456766393291,0.016,0.045,1
"MYO7B",0.0624557757115564,2.35090973561084,0.021,0.007,1
"GIT1",0.0625276800488797,-1.09869206436409,0.016,0.045,1
"AMDHD2",0.0625919520629277,-0.657410908231694,0.042,0.081,1
"ARHGAP31",0.0626543544946459,-1.83216194126374,0.005,0.028,1
"SLC43A3",0.0626839288194888,-0.37756867433128,0.036,0.075,1
"TSTA3",0.0627804919037804,-0.318805806334918,0.115,0.176,1
"SLC44A5",0.0628024349101441,2.7612455722077,0.01,0.002,1
"LIMD1-AS1",0.0628024349101441,3.46670001399133,0.01,0.002,1
"HIST1H2BH",0.0628024349101441,3.2533856779605,0.01,0.002,1
"FAM85B",0.0628024349101441,3.3742253859836,0.01,0.002,1
"AC022182.1",0.0628024349101441,3.71574556381198,0.01,0.002,1
"KRT8",0.0628024349101441,3.80737242712858,0.01,0.002,1
"RP11-30K9.6",0.0628024349101441,2.99016114707995,0.01,0.002,1
"CDH13",0.0628024349101441,2.60447246003216,0.01,0.002,1
"RP11-1090M7.1",0.0628024349101441,2.87374087992043,0.01,0.002,1
"C17orf96",0.0628024349101441,2.54296270122413,0.01,0.002,1
"RP11-35G9.5",0.0628024349101441,3.21938861151969,0.01,0.002,1
"CTD-3193O13.12",0.0628024349101441,2.76448911583592,0.01,0.002,1
"CTC-559E9.1",0.0628024349101441,3.14383264050525,0.01,0.002,1
"PTOV1-AS1",0.0628024349101441,3.09833294327705,0.01,0.002,1
"LARGE",0.0628024349101441,3.22971173682113,0.01,0.002,1
"AP001046.5",0.0628024349101441,3.14066904342681,0.01,0.002,1
"SORBS3",0.0628203094010999,-1.34068025655463,0.021,0.052,1
"APOBEC3C",0.06284092326056,0.377150664168898,0.318,0.274,1
"PLPPR2",0.0629036853593737,-0.892608817033656,0.01,0.037,1
"PDCD2",0.0629871792110626,-0.199877244280857,0.208,0.293,1
"NBR1",0.0630128161621629,-0.421137763998689,0.099,0.155,1
"BISPR",0.0630818613597039,-0.773053243369392,0.047,0.087,1
"SLC2A5",0.0631247677600586,2.54668505420227,0.01,0.002,1
"KDM4A-AS1",0.0631247677600586,2.80838592679391,0.01,0.002,1
"SGPP2",0.0631247677600586,2.50417091523903,0.01,0.002,1
"RP11-755F10.1",0.0631247677600586,2.50698828719966,0.01,0.002,1
"ALG10",0.0631247677600586,2.80015788851077,0.01,0.002,1
"LCTL",0.0631247677600586,2.56169823862639,0.01,0.002,1
"CTD-2012K14.6",0.0631247677600586,2.82513532996635,0.01,0.002,1
"RP11-505K9.4",0.0631247677600586,2.75841314813096,0.01,0.002,1
"ZNF235",0.0631247677600586,2.88228019150293,0.01,0.002,1
"FAM83F",0.0631247677600586,2.69763904204113,0.01,0.002,1
"ING1",0.0632174699672336,-0.622919959438703,0.036,0.074,1
"HSD17B8",0.0632256851260852,-0.669473222747449,0.042,0.081,1
"NCEH1",0.0632591510097959,-1.48701458715811,0.005,0.028,1
"ORMDL3",0.063344848056925,-0.521161617378545,0.115,0.17,1
"SH3RF1",0.0633806874326647,-1.41122226053464,0.005,0.028,1
"DKFZP434I0714",0.0634302132214282,1.83651206373821,0.021,0.007,1
"RP11-422P24.12",0.0634484667777248,2.26683947947379,0.01,0.002,1
"TTC30B",0.0634484667777248,2.38051081000422,0.01,0.002,1
"DPPA4",0.0634484667777248,2.59689110741186,0.01,0.002,1
"MAGEB10",0.0634484667777248,2.53061615398497,0.01,0.002,1
"RP11-348F1.2",0.0634484667777248,2.65518895355108,0.01,0.002,1
"RP11-356J5.13",0.0634484667777248,2.2434453482297,0.01,0.002,1
"LINC00449",0.0634484667777248,2.29394008318811,0.01,0.002,1
"SAMD4A",0.0634611772705116,-0.873644827336105,0.021,0.053,1
"TMC6",0.0634895497861613,-0.305755677054346,0.25,0.336,1
"CEP41",0.0635024167352003,-1.51371631684213,0.005,0.028,1
"SLC38A6",0.0635024167352003,-1.42057214545983,0.005,0.028,1
"CTU2",0.0635024167352003,-1.53560200735406,0.005,0.028,1
"ASTE1",0.0635491119580182,0.991896417351124,0.073,0.043,1
"ZNF75A",0.0636108807402168,0.853773148632796,0.146,0.106,1
"LRRC8A",0.0636153918504928,-1.02520523217761,0.021,0.052,1
"ADCK2",0.0636371438970671,-0.586515678135726,0.021,0.053,1
"DCAF8",0.0636668645748074,-0.386531933902591,0.057,0.102,1
"RNF34",0.0637107274775569,-0.689578291642036,0.052,0.094,1
"METTL17",0.0637205808994135,1.02587567557484,0.094,0.06,1
"FDX1",0.0637217678553234,-0.230416574649721,0.182,0.262,1
"RAB25",0.0637735360696322,2.26940326264653,0.01,0.002,1
"VASH2",0.0637735360696322,2.32591695302105,0.01,0.002,1
"RP11-651L5.3",0.0637735360696322,2.22671232881015,0.01,0.002,1
"PYGO2",0.0637848687436828,1.1435912576873,0.068,0.039,1
"ADCY3",0.0638649913182572,1.76922212689668,0.026,0.01,1
