"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"HLA-E",0.059086084123713,-0.216801334695876,0.95,0.955,1,0.0136620601477638,-0.180125652943055,0.995,0.988,1,0.059086084123713,0.0271374684080466
"JAKMIP2",0.0188357812386278,-3.97563104942587,0,0.027,1,0.0136936212722883,-2.35678056829792,0.01,0.048,1,0.0188357812386278,0.0271997272810276
"CAMTA1",0.0137209314975562,-0.423442234949143,0.145,0.234,1,0.136258513766131,-0.448644571709304,0.2,0.25,1,0.136258513766131,0.0272535990339517
"PCMTD1",0.0137227478397742,0.901300516395181,0.25,0.194,1,0.157928389103649,0.44758254177653,0.25,0.214,1,0.157928389103649,0.0272571818712743
"FAM32A",0.0674681162026987,-0.182541161256897,0.195,0.274,1,0.0137440379371304,-0.421073789438633,0.27,0.374,1,0.0674681162026987,0.0272991772954435
"CDKN2D",0.0137606907984373,-0.476694948471572,0.225,0.327,1,0.333585405209842,-0.205488719366937,0.3,0.335,1,0.333585405209842,0.0273320249856244
"C11orf57",0.332947530170362,-0.237352123679928,0.055,0.075,1,0.0137800867864018,-0.964157794274025,0.075,0.14,1,0.332947530170362,0.0273702827809629
"SMIM12",0.0138148363996084,-0.592966214992922,0.09,0.162,1,0.0831298361666644,-0.364441005531532,0.18,0.241,1,0.0831298361666644,0.0274388230944689
"LLGL2",0.0392007400072945,-1.65200701925858,0.02,0.054,1,0.0138927775054088,-1.66156765758414,0.02,0.064,1,0.0392007400072945,0.0275925457440028
"SLC16A4",0.0139163681269883,2.20973649094029,0.03,0.009,1,0.161113752932431,1.74456234031429,0.01,0.003,1,0.161113752932431,0.0276390709521308
"CHCHD10",0.0158868592518436,0.395010536944324,0.485,0.431,1,0.0139360865989706,0.329463746059525,0.555,0.48,1,0.0158868592518436,0.0276779586882473
"L3MBTL2",0.0139413521457126,-1.14936747894056,0.03,0.079,1,0.386575570299538,-0.359487073010768,0.07,0.089,1,0.386575570299538,0.0276883429917745
"ZNF879",0.304837453391883,1.14093539067726,0.025,0.015,1,0.0139614607556703,2.58188720793349,0.03,0.009,1,0.304837453391883,0.0277279991249085
"GFI1",0.0495813626765096,-3.41312382038335,0,0.019,1,0.0139934166649903,-3.91581599620049,0.005,0.039,1,0.0495813626765096,0.0277910176200206
"PDCL3",0.0140063787288709,-0.51285361471939,0.11,0.189,1,0.298942090527544,-0.118576925297581,0.17,0.21,1,0.298942090527544,0.0278165788126453
"BCAT2",0.0140111421034145,1.12147070654886,0.07,0.033,1,0.0452989835521993,0.951397592352575,0.105,0.066,1,0.0452989835521993,0.0278259721037869
"CHEK2",0.563953512830789,1.06996283267436,0.025,0.019,1,0.0140245118162553,1.69375446493651,0.07,0.034,1,0.563953512830789,0.0278523367008263
"MAN2A1",0.0140439102804102,-1.60315740814621,0.03,0.078,1,0.471629563940489,0.256431457226199,0.205,0.19,1,0.471629563940489,0.0278905891448562
"ANP32E",0.393742863592189,-0.181019177526574,0.17,0.197,1,0.0140550698743474,0.656924979731469,0.28,0.216,1,0.393742863592189,0.0279125947595221
"RNF187",0.200681613101457,-0.186419261880274,0.205,0.256,1,0.014060676014711,-0.427412864865223,0.29,0.396,1,0.200681613101457,0.0279236494194313
"MAP3K9",0.0741808612492368,1.61424068457062,0.01,0.002,1,0.0140975134640781,2.52918530895505,0.03,0.009,1,0.0741808612492368,0.0279962870422863
"RTN4IP1",0.41395083692145,-1.08420825990869,0.01,0.018,1,0.0140996441125094,1.34086313299849,0.065,0.03,1,0.41395083692145,0.0280004882609194
"CERS2",0.0203871123135434,-0.681810547526002,0.085,0.148,1,0.0141370871743746,-0.652791973489102,0.125,0.202,1,0.0203871123135434,0.0280743171149733
"CNOT6",0.0248746063052455,-2.0025623342746,0.01,0.043,1,0.0141950353316988,-1.94995274223117,0.01,0.048,1,0.0248746063052455,0.0281885716353295
"PSMB8-AS1",0.0142103306036331,0.508801976947516,0.415,0.366,1,0.404368508298942,0.23308318358984,0.38,0.375,1,0.404368508298942,0.0282187277114016
"EIF1AD",0.400583632992152,-0.182691226401967,0.04,0.055,1,0.0142549272825308,1.09328473445622,0.125,0.074,1,0.400583632992152,0.0283066516132314
"TRIO",0.644378086946155,1.290782272302,0.03,0.025,1,0.0143194412478309,1.05310186144197,0.13,0.08,1,0.644378086946155,0.0284338360980117
"RIC8B",0.0143616377858835,-2.81917237411987,0.005,0.039,1,0.340822829648696,-0.539106769136806,0.03,0.045,1,0.340822829648696,0.0285170189318741
"DUSP12",0.0144871558119465,-0.916610943294248,0.045,0.101,1,0.687050111161776,0.19332313423354,0.135,0.125,1,0.687050111161776,0.0287644339403734
"CRY1",0.015854105636387,-2.01854198153802,0.01,0.047,1,0.0144938561446637,-0.601212764540963,0.065,0.128,1,0.015854105636387,0.0287776404233852
"OXSR1",0.308358344416332,0.622530103172863,0.11,0.09,1,0.0145024105742028,-0.389332389632504,0.135,0.217,1,0.308358344416332,0.0287945012359428
"BCR",0.0145055210290443,-2.64617163042203,0.005,0.039,1,0.0214399872832564,-1.15478301084473,0.03,0.075,1,0.0214399872832564,0.0288006319177645
"CABIN1",0.0145416217764823,-0.944873959078798,0.065,0.125,1,0.126824404286872,-0.511480322025667,0.16,0.209,1,0.126824404286872,0.0288717847890743
"SLC35A1",0.0145584487353808,-0.645647961179242,0.04,0.095,1,0.0285251886147775,-0.519348897526874,0.055,0.108,1,0.0285251886147775,0.0289049490411809
"PUF60",0.0145658367849773,-0.311199295438727,0.25,0.362,1,0.392727256994565,-0.214626922973842,0.37,0.4,1,0.392727256994565,0.0289195099687079
"SKAP1",0.134266448031497,-0.411675070287847,0.19,0.24,1,0.0146176745075646,-0.524958215296752,0.315,0.394,1,0.134266448031497,0.0290216726071201
"HOXB-AS1",0.0146255162992848,-1.69936244105863,0.015,0.056,1,0.0495813626765096,-2.73849126744126,0,0.019,1,0.0495813626765096,0.0290371268715489
"ZCCHC4",0.335391132403103,-0.861235238857255,0.01,0.02,1,0.0146269042103915,1.50697315120641,0.06,0.027,1,0.335391132403103,0.0290398620940031
"HKR1",0.971659664776197,0.127434726002866,0.05,0.051,1,0.0146494872075008,1.13622017194453,0.11,0.063,1,0.971659664776197,0.0290843669395588
"MOSPD2",0.0146739172522388,-1.61533171694469,0.015,0.056,1,0.0296017045010871,-0.560059974814896,0.07,0.126,1,0.0296017045010871,0.029132510656952
"AC022182.3",0.014700687908435,1.85379252716891,0.03,0.009,1,0.023632079284495,1.92076397128307,0.03,0.01,1,0.023632079284495,0.0291852655918888
"TMEM120B",0.0147084494691944,-1.24684402796944,0.045,0.099,1,0.995638687120965,-0.261174059012212,0.06,0.059,1,0.995638687120965,0.0292005604526011
"C1RL",0.0417298586770582,-0.684359913963211,0.015,0.047,1,0.0147119171501144,-1.06501336151738,0.045,0.1,1,0.0417298586770582,0.029207393793997
"PLEKHM2",0.0398852946741073,-0.899443104935727,0.02,0.055,1,0.0147485552233731,-0.832083876689698,0.035,0.087,1,0.0398852946741073,0.0292795905655694
"RASGRF2",0.105248074025156,-2.64234420930224,0,0.013,1,0.0147677164658923,-2.31188415472183,0.005,0.039,1,0.105248074025156,0.0293173474821676
"RP11-111M22.2",0.202689475783334,-1.39941239743333,0.005,0.017,1,0.0147954754385905,1.7842799904737,0.03,0.009,1,0.202689475783334,0.0293720447837271
"HYI",0.0148392409824528,-3.50220969957975,0,0.029,1,0.655635664110249,0.443269008571239,0.055,0.048,1,0.655635664110249,0.0294582788919702
"RP11-156E8.1",0.0148392409824528,-3.44168935237622,0,0.029,1,0.124926780064399,-0.537254660217394,0.01,0.029,1,0.124926780064399,0.0294582788919702
"ANKRD50",0.0148392409824528,-3.53052182926839,0,0.029,1,0.0150340797908883,-1.63826599773152,0.005,0.039,1,0.0150340797908883,0.0294582788919702
"TMTC1",0.0148392409824528,-3.28587108959206,0,0.029,1,0.0269943189116252,-2.77509615279583,0,0.024,1,0.0269943189116252,0.0294582788919702
"TXNDC16",0.0148392409824528,-3.38829000070867,0,0.029,1,0.449718648727528,0.250407117083094,0.045,0.034,1,0.449718648727528,0.0294582788919702
"SLC16A5",0.0148392409824528,-3.31999057386776,0,0.029,1,0.116469404992874,-1.00732038551098,0.015,0.037,1,0.116469404992874,0.0294582788919702
"PTPN13",0.0388190063117038,-2.66919755450725,0,0.021,1,0.0148392409824528,-2.87530230515607,0,0.029,1,0.0388190063117038,0.0294582788919702
"SPHK1",0.0815739413659107,-2.56585009877894,0,0.015,1,0.0148392409824528,-3.34830952386301,0,0.029,1,0.0815739413659107,0.0294582788919702
"MVB12B",0.341496501223935,1.38318943057521,0.015,0.008,1,0.0148392409824528,-3.60452328070648,0,0.029,1,0.341496501223935,0.0294582788919702
"RP11-401F2.3",0.38321905650228,-0.66823785523592,0.005,0.012,1,0.0148392409824528,-3.84296993240483,0,0.029,1,0.38321905650228,0.0294582788919702
"MIR222HG",0.47920373030797,0.310279164380221,0.01,0.017,1,0.0148392409824528,-3.28476373590424,0,0.029,1,0.47920373030797,0.0294582788919702
"ARRDC4",0.0148560384401828,-2.23724166190338,0.005,0.039,1,0.137351570085383,-0.466998194347357,0.035,0.063,1,0.137351570085383,0.0294913750022295
"LKAAEAR1",0.0148560384401828,-2.09500178875955,0.005,0.039,1,0.0269943189116252,-2.87769240229968,0,0.024,1,0.0269943189116252,0.0294913750022295
"PPP2R2D",0.152801113437932,-0.445471168824013,0.055,0.086,1,0.0148817734998959,-1.1934913500464,0.05,0.104,1,0.152801113437932,0.0295420798172896
"G3BP2",0.0148821115474501,-0.406135931496928,0.23,0.33,1,0.38719131250675,0.234447936297905,0.355,0.342,1,0.38719131250675,0.0295427458507895
"RNF169",0.0797989145970834,-0.6805125143154,0.025,0.055,1,0.014886150899544,-0.877962457836051,0.035,0.087,1,0.0797989145970834,0.0295507043104839
"ZNF581",0.280880999514967,0.712386324974167,0.18,0.162,1,0.0149019174281709,0.688485770851271,0.275,0.215,1,0.280880999514967,0.0295817677133058
"TMEM185B",0.305236034682746,-0.429388755042538,0.02,0.034,1,0.014919074167765,1.30289625111097,0.095,0.052,1,0.305236034682746,0.0296155695615068
"HHLA3",0.482090048600796,-0.275110883091727,0.025,0.035,1,0.0149374726158857,1.16025697769031,0.065,0.03,1,0.482090048600796,0.029651817143621
"UBAP1",0.0149528399136995,-0.598855271749938,0.04,0.095,1,0.24394983226477,-0.265060260862486,0.18,0.221,1,0.24394983226477,0.0296820924059143
"ZMAT5",0.0149669315103949,-0.545864905458532,0.06,0.124,1,0.614732787611324,0.123216007390122,0.145,0.167,1,0.614732787611324,0.029709853981953
"OS9",0.0199649049870592,-0.397605625012629,0.215,0.31,1,0.0149816558055287,-0.455166382357907,0.305,0.406,1,0.0199649049870592,0.0297388616003821
"RRP12",0.0150035526495315,-1.37876865445662,0.025,0.071,1,0.157271876842467,-0.34598190627627,0.225,0.279,1,0.157271876842467,0.0297819987069558
"FDX1L",0.0150217827794058,-1.20816959078886,0.02,0.064,1,0.140145283213374,-0.918693961019791,0.02,0.042,1,0.140145283213374,0.0298179116009399
"WDR43",0.736962240703378,0.33730037717692,0.135,0.131,1,0.0150386801962857,0.893564412868373,0.21,0.151,1,0.736962240703378,0.0298511984905253
"ZNF235",0.0730988791682383,2.81189086361154,0.01,0.002,1,0.0151060284059547,1.18697647454259,0.075,0.037,1,0.0730988791682383,0.0299838647177078
"PRIMPOL",0.304541413865296,-0.594666123747363,0.02,0.034,1,0.015118465181028,0.803202358980591,0.105,0.058,1,0.304541413865296,0.0300083623726261
"HIST1H2AC",0.629780663163084,0.346231960655085,0.065,0.057,1,0.0151391883546694,0.88558053824044,0.15,0.097,1,0.629780663163084,0.0300491816853007
"PPP2CB",0.0151408139608515,-1.53232774622525,0.015,0.056,1,0.102275593530106,-1.05746238456473,0.02,0.045,1,0.102275593530106,0.0300523836743058
"ASXL1",0.109840095804229,0.823022799241012,0.135,0.1,1,0.0151691839014025,0.611190145889611,0.235,0.17,1,0.109840095804229,0.0301082636625705
"MED13L",0.015169636813927,-0.660675747548823,0.06,0.122,1,0.0493907745904967,-0.718440031445756,0.135,0.192,1,0.0493907745904967,0.0301091557467875
"PRPF39",0.814477722430113,0.333924778560203,0.035,0.032,1,0.0151819549831695,0.614657682358682,0.15,0.092,1,0.814477722430113,0.030133418209228
"OAS2",0.0151934265131029,-0.74178537046907,0.04,0.094,1,0.114431414455775,-0.542475295127198,0.105,0.148,1,0.114431414455775,0.0301560128169968
"THAP9-AS1",0.0855960947991988,-0.625435659135336,0.05,0.087,1,0.0151971722675096,-0.5764178495796,0.1,0.17,1,0.0855960947991988,0.0301633904900909
"ARRDC1-AS1",0.0152658355657317,-1.42617910399208,0.015,0.056,1,0.618345868211503,0.170724312554825,0.04,0.049,1,0.618345868211503,0.0302986253959434
"ARL11",0.789997714957052,0.854759883549199,0.055,0.052,1,0.0152672924285998,1.29642617043345,0.135,0.086,1,0.789997714957052,0.0303014946390992
"SH2D3A",0.248092408254696,0.923811837116008,0.08,0.06,1,0.015267466612277,0.690199212629589,0.135,0.081,1,0.248092408254696,0.030301837687797
"NBPF11",0.777048971233327,0.347240219807572,0.04,0.036,1,0.0152780696034824,0.677682731024952,0.175,0.114,1,0.777048971233327,0.0303227197961559
"PNRC2",0.114303557006984,0.33188441713944,0.36,0.327,1,0.0153055906098379,0.371000240579152,0.46,0.398,1,0.114303557006984,0.0303769201157598
"KDM6B",0.0153126964839169,-0.449989272602119,0.085,0.154,1,0.192729974832918,-0.209358272613287,0.22,0.269,1,0.192729974832918,0.0303909142942253
"GGACT",0.7153330765257,0.554269511433962,0.03,0.036,1,0.0153193536494941,-1.6041479007591,0.02,0.063,1,0.7153330765257,0.0304040247027499
"TSPYL2",0.0153320077734453,-0.732021430547333,0.125,0.199,1,0.0841113748478278,-0.454212871519783,0.32,0.379,1,0.0841113748478278,0.0304289450845256
"ACBD5",0.0153430707185527,-1.68731204545887,0.02,0.063,1,0.0462690849990975,-0.787572095144569,0.065,0.113,1,0.0462690849990975,0.0304507316180309
"MRPL1",0.0153760432818206,0.76183266634092,0.18,0.121,1,0.679416130697066,0.166369189502992,0.115,0.107,1,0.679416130697066,0.0305156638566367
"AP2M1",0.0154036164897637,-0.308890352788441,0.335,0.463,1,0.0237124551087351,-0.242653233275992,0.39,0.489,1,0.0237124551087351,0.0305699615785637
"PRADC1",0.0596271853385528,-0.631282216094019,0.04,0.079,1,0.0154117473477729,-0.808932254305496,0.05,0.107,1,0.0596271853385528,0.0305859727392342
"LINC01504",0.0164270775352425,-2.44270682444408,0.005,0.038,1,0.015425426046293,-1.34303281489687,0.025,0.071,1,0.0164270775352425,0.0306129083238764
"HEATR3",0.0342363940569965,-1.26949074797261,0.005,0.032,1,0.0154275292261742,-0.791889226331357,0.035,0.087,1,0.0342363940569965,0.0306170497943239
"ANKRD54",0.0154760534824802,0.871252806629202,0.1,0.055,1,0.635984215559488,0.109605929558522,0.11,0.099,1,0.635984215559488,0.0307125987335678
"C5orf51",0.678968942844043,0.80445978843499,0.035,0.03,1,0.0154787976062395,0.851772589918439,0.155,0.1,1,0.678968942844043,0.0307180020371442
"SPOP",0.0155168856354521,-0.311535617071161,0.12,0.202,1,0.0209430466268829,0.647338120214872,0.27,0.209,1,0.0209430466268829,0.0307929975310806
"UPF1",0.381307819809843,0.233765793543574,0.02,0.032,1,0.0155443705265666,-0.926657278836807,0.045,0.1,1,0.381307819809843,0.0308471135980659
"RNF168",0.0156180471365246,-0.514956092076313,0.07,0.135,1,0.0629294782855377,-0.663869074127476,0.11,0.161,1,0.0629294782855377,0.0309921708766905
"CCDC107",0.0501580322870552,-0.433948485761325,0.185,0.251,1,0.0156390809732945,-0.578405800246625,0.225,0.311,1,0.0501580322870552,0.0310335810928997
"NUP93",0.0156471333903586,-0.639913489846122,0.045,0.101,1,0.0868456864444136,-0.37636814976252,0.08,0.124,1,0.0868456864444136,0.0310494339973815
"GRINA",0.0156784223675354,-0.516613164106253,0.14,0.222,1,0.115414035394132,-0.378372308766613,0.345,0.388,1,0.115414035394132,0.031111031807136
"UBE2O",0.0712751984386002,1.2577516178161,0.065,0.038,1,0.0156793048812932,1.1621792662446,0.105,0.06,1,0.0712751984386002,0.0311127691610259
"COPS7A",0.152426265676404,-0.203194722151603,0.065,0.099,1,0.015683855877074,-0.569604480389762,0.09,0.16,1,0.152426265676404,0.0311217284189752
"SAC3D1",0.0156851492964082,-0.756446831813277,0.025,0.072,1,0.21684837625479,-0.524393358117246,0.045,0.069,1,0.21684837625479,0.0311242746843658
"RPL26L1",0.0633041845581108,-0.502352629780752,0.08,0.13,1,0.0157330354092237,-0.749848509010772,0.09,0.157,1,0.0633041845581108,0.0312185424152595
"VDR",0.160287851082886,-0.621364763529354,0.005,0.019,1,0.0157539778530853,-3.19177552739853,0.005,0.038,1,0.160287851082886,0.031259767887975
"MRPL54",0.0157909932183495,-0.244145987959367,0.28,0.402,1,0.117790936176563,-0.189853540368803,0.305,0.388,1,0.117790936176563,0.0313326309698771
"KAT6B",0.0496825940161566,-0.718351568056074,0.055,0.1,1,0.0158189831957826,-0.603219078071608,0.135,0.21,1,0.0496825940161566,0.0313877261622167
"PDHX",0.109738195212764,-0.596402163828992,0.02,0.045,1,0.0158201662204422,0.9129132973436,0.11,0.063,1,0.109738195212764,0.0313900547816421
"RCAN3",0.538400227860486,-0.232240644896575,0.15,0.167,1,0.0158208320687867,-0.791367899850282,0.13,0.205,1,0.538400227860486,0.0313913654102245
"TMEM42",0.0158542119002147,0.976574287919973,0.125,0.075,1,0.473397923641192,-0.23783783704672,0.07,0.086,1,0.473397923641192,0.0314570677654526
"PAFAH1B1",0.0159048822364756,-0.292105285291755,0.12,0.204,1,0.20197217174862,-0.103339768242469,0.285,0.342,1,0.20197217174862,0.0315567991939951
"FARSB",0.0465608336389965,-0.439082441195854,0.045,0.09,1,0.0159055948691253,0.761222025982289,0.2,0.141,1,0.0465608336389965,0.0315582017901099
"SPSB2",0.224297848560405,-0.219288540806079,0.065,0.094,1,0.0159120003832415,-2.93131104563897,0.005,0.038,1,0.224297848560405,0.0315708090102867
"ZNF248",0.0843446381434991,1.05889282675278,0.05,0.027,1,0.0159437716198039,1.29818563495978,0.06,0.027,1,0.0843446381434991,0.0316333393861433
"PSMD1",0.0159475147751879,-0.754634280287702,0.06,0.121,1,0.049846335761943,-0.447613960869003,0.155,0.217,1,0.049846335761943,0.031640706322871
"FAM127B",0.0159964040042119,-1.89207593740206,0.01,0.047,1,0.299660652015079,-0.288948762115535,0.07,0.094,1,0.299660652015079,0.0317369230673579
"TINF2",0.0160191631731619,0.582376596814976,0.245,0.179,1,0.0336352371877279,0.418340174910873,0.315,0.256,1,0.0336352371877279,0.0317817127575554
"EML3",0.0160759674254925,-0.637494276078068,0.07,0.135,1,0.0926030773531527,-0.385992120894804,0.17,0.225,1,0.0926030773531527,0.0318934981223195
"EIF6",0.0160780308110226,-0.411770979585645,0.255,0.358,1,0.0186500986613487,-0.449614872450005,0.25,0.342,1,0.0186500986613487,0.0318975585472849
"TMEM165",0.215216378092121,-0.168364494424458,0.28,0.348,1,0.0160851482491266,0.477078449530722,0.39,0.321,1,0.215216378092121,0.0319115645040569
"ZSWIM8",0.257096007099667,0.806021322639142,0.055,0.038,1,0.0161040397275158,-1.16996844924503,0.035,0.085,1,0.257096007099667,0.0319487393594861
"VPS33A",0.0161059915261053,-0.839595990899887,0.03,0.079,1,0.627721609235101,0.152865519339306,0.095,0.11,1,0.627721609235101,0.0319525800891716
"MAFF",0.0161104387538353,-1.80626954886017,0.015,0.055,1,0.0198748933597416,-1.37201417472556,0.045,0.095,1,0.0198748933597416,0.0319613312708295
"C1orf27",0.0161110512174472,-1.86712193811725,0.01,0.047,1,0.664319495683794,-0.288459981017033,0.06,0.068,1,0.664319495683794,0.0319625364635632
"ATF7",0.0161126910789764,-0.75836874154137,0.035,0.087,1,0.483125105966214,0.156637346462847,0.15,0.133,1,0.483125105966214,0.0319657633441462
"PHF5A",0.0161244500741304,-0.557174215299594,0.11,0.186,1,0.928138299580176,0.123767426867906,0.22,0.226,1,0.928138299580176,0.0319889022580677
"MAGT1",0.0161718565352577,-0.61873063254714,0.06,0.12,1,0.179692865530561,-0.34789590616543,0.115,0.154,1,0.179692865530561,0.0320821841267184
"URM1",0.0246809701922633,-0.484666067317187,0.13,0.204,1,0.0162042659444015,-0.473400394918982,0.19,0.28,1,0.0246809701922633,0.0321459536540062
"RSF1",0.65585696992409,0.213588295238403,0.225,0.222,1,0.0162080640442992,0.559002144475418,0.405,0.326,1,0.65585696992409,0.0321534267485344
"SSR1",0.016208883937406,-0.364092590307398,0.24,0.351,1,0.0403010709536695,-0.347083892530639,0.275,0.363,1,0.0403010709536695,0.0321550399563158
"NUBP2",0.0162630323994254,-0.439583667807717,0.13,0.215,1,0.0450890365529822,-0.510115437117369,0.185,0.251,1,0.0450890365529822,0.032261578576026
"ARF3",0.0162743997094492,-0.541336239144657,0.11,0.183,1,0.0309319061553678,-0.420378688414418,0.17,0.25,1,0.0309319061553678,0.0322839433329955
